file_name,file_path,height,width,image_id,caption
COCO_train2014_000000004172.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004172.jpg,427,640,4172,A player in green is mid toss and leaping in the air.
COCO_train2014_000000004172.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004172.jpg,427,640,4172,A man is in the air with a ball at a game.
COCO_train2014_000000004172.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004172.jpg,427,640,4172,Several players with a ball in front of a crowd.
COCO_train2014_000000001261.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000001261.jpg,480,640,1261,Plates of food that include different types of desserts.
COCO_train2014_000000001261.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000001261.jpg,480,640,1261,Two plates and a bowl full of food sitting on a table.
COCO_train2014_000000001261.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000001261.jpg,480,640,1261,There is a bowl of food with bread and a plate of fruit.
COCO_train2014_000000001261.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000001261.jpg,480,640,1261,"A breakfast of porridge, fruit and a quick bread."
COCO_train2014_000000001261.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000001261.jpg,480,640,1261,"A table with baked bread,sliced fruit and a congealed salad."
COCO_train2014_000000000620.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000620.jpg,640,480,620,some large pizzas on trays and some orange floor tiles 
COCO_train2014_000000000620.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000620.jpg,640,480,620,Pans of dough sit atop racks holding pizzas. 
COCO_train2014_000000000620.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000620.jpg,640,480,620,a couple of pizzas are sitting on racks
COCO_train2014_000000000620.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000620.jpg,640,480,620,Large cheese pizzas stacked in a warming oven.
COCO_train2014_000000000620.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000620.jpg,640,480,620,Three pans of pizza in a cart that holds pizzas. 
COCO_train2014_000000004260.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004260.jpg,480,640,4260,A pizza sitting on top of a white plate.
COCO_train2014_000000004260.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004260.jpg,480,640,4260,A pizza toped with cheese and met on a wooden table.
COCO_train2014_000000004260.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004260.jpg,480,640,4260,A pepperoni and olive pizza on a plate.
COCO_train2014_000000004260.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004260.jpg,480,640,4260,This is a greasy pizza with pepperoni and black olives on it.
COCO_train2014_000000004260.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004260.jpg,480,640,4260,A cooked pizza that has been placed on a table.
COCO_train2014_000000002693.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002693.jpg,240,320,2693,The group of people are playing video games together. 
COCO_train2014_000000002693.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002693.jpg,240,320,2693,Three young men watching a sporting event on TV.
COCO_train2014_000000002693.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002693.jpg,240,320,2693,a group of people that are standing in a living room with a wii
COCO_train2014_000000002693.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002693.jpg,240,320,2693,A living room with three men playing a video game.
COCO_train2014_000000002693.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002693.jpg,240,320,2693,A group of men are playing video games in a small living room. 
COCO_train2014_000000005614.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005614.jpg,426,640,5614,A baseball player holding a bat next to home plate.
COCO_train2014_000000005614.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005614.jpg,426,640,5614,"A referee, a catcher and batter at home plate."
COCO_train2014_000000005614.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005614.jpg,426,640,5614,"The umpire, catcher and batter during a baseball game"
COCO_train2014_000000005614.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005614.jpg,426,640,5614,A group of people on a field playing baseball.
COCO_train2014_000000005614.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005614.jpg,426,640,5614,A couple of men are playing baseball in a field
COCO_train2014_000000005809.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005809.jpg,640,427,5809,A large clock tower with a giant clock on it's side.
COCO_train2014_000000005809.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005809.jpg,640,427,5809,Elaborate clocks on the side of  a building.
COCO_train2014_000000005809.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005809.jpg,640,427,5809,a clock with the hands in the shape of a sun moon and star
COCO_train2014_000000005809.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005809.jpg,640,427,5809,"An ornate, celestial clock on the side of an edifice above another fancy, artistic clock."
COCO_train2014_000000005809.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005809.jpg,640,427,5809,A large clock on the outside of a concrete building.
COCO_train2014_000000004068.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004068.jpg,480,640,4068,Headlights from cars traveling up a street road. 
COCO_train2014_000000004068.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004068.jpg,480,640,4068,A busy street with lots of cars driving through it at night.
COCO_train2014_000000004068.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004068.jpg,480,640,4068,Lights of oncoming car at night on a city street.
COCO_train2014_000000004068.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004068.jpg,480,640,4068,A nighttime view of oncoming traffic on a busy city street.
COCO_train2014_000000004068.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004068.jpg,480,640,4068,A car with bright headlights coming up the street.
COCO_train2014_000000006160.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006160.jpg,640,457,6160,A lighted clock on the side of a ship.
COCO_train2014_000000006160.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006160.jpg,640,457,6160,A big clock hanging on a wall in a public place.
COCO_train2014_000000006160.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006160.jpg,640,457,6160,Contemporary analog clock mounted to wall in sterile white environment.
COCO_train2014_000000006160.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006160.jpg,640,457,6160,A black and white picture of a clock in a schoolhouse. 
COCO_train2014_000000006160.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006160.jpg,640,457,6160,An analog clock is mounted on the wall.
COCO_train2014_000000004180.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004180.jpg,480,640,4180,A little boy sitting at a table with a bag of food.
COCO_train2014_000000004180.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004180.jpg,480,640,4180,Children sitting down to eat lunch at school.
COCO_train2014_000000004180.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004180.jpg,480,640,4180,Two kids are having lunch in the classroom
COCO_train2014_000000004180.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004180.jpg,480,640,4180,Children at a lunch table at a school.
COCO_train2014_000000004180.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004180.jpg,480,640,4180,Two young men are eating while posing for the camera. 
COCO_train2014_000000006357.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006357.jpg,640,480,6357,The girl lays under the colorful polka dotted covered of her bed.
COCO_train2014_000000006357.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006357.jpg,640,480,6357,A little girl is laying in a white bed.
COCO_train2014_000000006357.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006357.jpg,640,480,6357,A happy little girl lies in bed with a stuffed bunny.
COCO_train2014_000000006357.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006357.jpg,640,480,6357,A little girl holding a stuffed animal while laying in bed.
COCO_train2014_000000006357.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006357.jpg,640,480,6357,A small girl is on a bed with fluffy pillows.
COCO_train2014_000000003789.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000003789.jpg,333,500,3789,The cluttered wood finished room has a dog laying next to a chair on a rug.
COCO_train2014_000000003789.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000003789.jpg,333,500,3789,A dog sleeping on the floor of a furnished cabin.
COCO_train2014_000000003789.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000003789.jpg,333,500,3789,"Large, colorful den with massive pillows, couches, and chairs with dog lying on the floor."
COCO_train2014_000000003789.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000003789.jpg,333,500,3789,a living room with a brown dog chair couch and fireplace and rug
COCO_train2014_000000003789.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000003789.jpg,333,500,3789,A living room scene with a dog sleeping in front of the chair.
COCO_train2014_000000000089.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000089.jpg,480,640,89,An oven with a stove on top of it in a kitchen.
COCO_train2014_000000000089.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000089.jpg,480,640,89,A stove with a lighted hood in the kitchen.
COCO_train2014_000000000089.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000089.jpg,480,640,89,A small light is on above the polished stove top.
COCO_train2014_000000000089.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000089.jpg,480,640,89,Smooth top stove with exhaust fan that has light turned on.
COCO_train2014_000000000089.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000089.jpg,480,640,89,A stove top is cleaned with a set of knives on the wall.
COCO_train2014_000000002531.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002531.jpg,640,427,2531,Black and white photograph of buildings in a city.
COCO_train2014_000000002531.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002531.jpg,640,427,2531,A full view of some tall buildings in the downtown.
COCO_train2014_000000002531.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002531.jpg,640,427,2531,A tall building with a clock on it.
COCO_train2014_000000002531.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002531.jpg,640,427,2531,A group of tall buildings set against the sky.
COCO_train2014_000000002531.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002531.jpg,640,427,2531,An urban landscape with a large clock tower.
COCO_train2014_000000006489.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006489.jpg,640,427,6489,A man in a blue riding outfit has a bicycle.
COCO_train2014_000000006489.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006489.jpg,640,427,6489,A biker with a helmet and biker shorts.
COCO_train2014_000000006489.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006489.jpg,640,427,6489,a person in cyclist clothing and a helmet standing next to a bicycle
COCO_train2014_000000006489.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006489.jpg,640,427,6489,A biker smiles next to his bike on the sidewalk
COCO_train2014_000000006489.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006489.jpg,640,427,6489,A man in tight clothing standing next to a bike.
COCO_train2014_000000000127.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000127.jpg,481,640,127,A piece of cake and coffee are on an outdoor table.
COCO_train2014_000000000127.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000127.jpg,481,640,127,Slice of cake next to large filled cup on wooden table.
COCO_train2014_000000000127.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000127.jpg,481,640,127,A dessert and a cup of coffee sit next to a book and a purse.
COCO_train2014_000000000127.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000127.jpg,481,640,127,A slice of cake and mug sitting on a wooden table outside.
COCO_train2014_000000000127.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000127.jpg,481,640,127,a close up of a slice of cake on a plate
COCO_train2014_000000005554.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005554.jpg,427,640,5554,A train rests beneath a network of wires.
COCO_train2014_000000005554.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005554.jpg,427,640,5554,An electric train on railroad tracks pulling other rail cars.
COCO_train2014_000000005554.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005554.jpg,427,640,5554,A picture of a train going on some train tracks.
COCO_train2014_000000005554.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005554.jpg,427,640,5554,A bright red train is moving down the tracks with several cars following it.
COCO_train2014_000000005554.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005554.jpg,427,640,5554,A red train progressing along a track and an electric line.
COCO_train2014_000000006421.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006421.jpg,512,640,6421,A large cruise ship traveling near a beach on crystal blue water.
COCO_train2014_000000006421.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006421.jpg,512,640,6421,Grass lined umbrellas over lounge chairs on a beach with a cruise ship in the background.
COCO_train2014_000000006421.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006421.jpg,512,640,6421,A cruise ship docked next to a nice beach.
COCO_train2014_000000006421.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006421.jpg,512,640,6421,A beach with palm umbrellas and lounge chairs.
COCO_train2014_000000006421.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006421.jpg,512,640,6421,An ocean liner going by a beach with chairs and straw umbrellas.
COCO_train2014_000000004490.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004490.jpg,640,427,4490,A person with some skis in the snow.
COCO_train2014_000000004490.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004490.jpg,640,427,4490,A boy wearing ski clothing stands in the snow. 
COCO_train2014_000000004490.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004490.jpg,640,427,4490,A man in ski gear moving down a slope in skis. 
COCO_train2014_000000004490.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004490.jpg,640,427,4490,a person riding skis on a snowy surface 
COCO_train2014_000000004490.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004490.jpg,640,427,4490,A man riding skis across snow covered ground.
COCO_train2014_000000006041.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006041.jpg,640,616,6041,A man on a snowy slope on a snowboard.
COCO_train2014_000000006041.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006041.jpg,640,616,6041,A person riding on a snowboards down a snowy mountain. 
COCO_train2014_000000006041.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006041.jpg,640,616,6041,A man riding a snow board down the side of a snow covered slope.
COCO_train2014_000000006041.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006041.jpg,640,616,6041,there is a older male snowboarder going down hill
COCO_train2014_000000006041.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006041.jpg,640,616,6041,A man balancing on a snowboard in the snow.
COCO_train2014_000000000853.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000853.jpg,480,640,853,an image of a chicken salad sandwich being made
COCO_train2014_000000000853.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000853.jpg,480,640,853,Two pieces of bread with sauce on them next to a bowl of chicken salad. 
COCO_train2014_000000000853.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000853.jpg,480,640,853,The sandwich bread is being covered with sauce and salad.
COCO_train2014_000000000853.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000853.jpg,480,640,853,A sandwich covered in red sac use and chicken salad.
COCO_train2014_000000000853.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000853.jpg,480,640,853,A bowl full of tuna salad next to two slices of bread topped with the salad and one with ketchup on it.
COCO_train2014_000000000716.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000716.jpg,480,640,716,a dark room with three people on computers
COCO_train2014_000000000716.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000716.jpg,480,640,716,People are sitting in the dark using computers. 
COCO_train2014_000000000716.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000716.jpg,480,640,716,The people are using their computers in the dark. 
COCO_train2014_000000000716.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000716.jpg,480,640,716,The extra laptop is on standby for the computer users.
COCO_train2014_000000000716.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000716.jpg,480,640,716,A group of people that are sitting in front of laptops.
COCO_train2014_000000002093.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002093.jpg,480,640,2093,A table displays organized items in four baskets.
COCO_train2014_000000002093.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002093.jpg,480,640,2093,a desk with stuff for arts and crafts on it
COCO_train2014_000000002093.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002093.jpg,480,640,2093,A lot of personal belongings that are in baskets and bins.
COCO_train2014_000000002093.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002093.jpg,480,640,2093,A couple of basket sitting next to each other on a floor.
COCO_train2014_000000002093.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000002093.jpg,480,640,2093,An organized desk with separate baskets for work-place items.
COCO_train2014_000000006586.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006586.jpg,612,612,6586,A large airplane sitting in a green field.
COCO_train2014_000000006586.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006586.jpg,612,612,6586,A dirty plane sitting in a pile of tall brush.
COCO_train2014_000000006586.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006586.jpg,612,612,6586,An airplane in the middle of a grassy field.
COCO_train2014_000000006586.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006586.jpg,612,612,6586,An airplane on the ground is surrounded by tall weeds.
COCO_train2014_000000006586.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000006586.jpg,612,612,6586,A plane in a field of high grass.
COCO_train2014_000000001496.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000001496.jpg,612,612,1496,a close up of a yellow fire hydrant near a wall
COCO_train2014_000000001496.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000001496.jpg,612,612,1496,there is a fire hydrant that is yellow and is rusting
COCO_train2014_000000001496.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000001496.jpg,612,612,1496,A rusted yellow fire hydrant amid tall grass and weeds.
COCO_train2014_000000001496.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000001496.jpg,612,612,1496,yellow rusted fire hydrant hidden in the tall grass
COCO_train2014_000000001496.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000001496.jpg,612,612,1496,"An old, rusting, yellow fire hydrant n weeds."
COCO_train2014_000000005174.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005174.jpg,480,640,5174,A red double decker bus with palm trees in the background.
COCO_train2014_000000005174.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005174.jpg,480,640,5174,A red faded double decker bus traveling past palm trees
COCO_train2014_000000005174.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005174.jpg,480,640,5174,A two story bus on a road near palm trees.
COCO_train2014_000000005174.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005174.jpg,480,640,5174,An old double decker bus is on the street.
COCO_train2014_000000005174.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000005174.jpg,480,640,5174,A large red bus on a paved street.
COCO_train2014_000000000071.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000071.jpg,426,640,71,A train coming to a stop on the tracks out side.
COCO_train2014_000000000071.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000071.jpg,426,640,71,The very long train is travelling down the tracks.
COCO_train2014_000000000071.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000071.jpg,426,640,71,A passenger train glides around a curve on the outer track.
COCO_train2014_000000000071.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000071.jpg,426,640,71,A train coming down the tracks in the city.
COCO_train2014_000000000071.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000071.jpg,426,640,71,A train engine carrying many carts down a track.
COCO_train2014_000000000684.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000684.jpg,612,612,684,A woman that is with a cat in a mirror.
COCO_train2014_000000000684.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000684.jpg,612,612,684,a woman taking a selfie in front of a stack of mirrors
COCO_train2014_000000000684.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000684.jpg,612,612,684,A woman is taking a picture looking into a mirror while the cat watches.
COCO_train2014_000000000684.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000684.jpg,612,612,684,A three piece circular mirror with a girl taking a picture of it in the reflection
COCO_train2014_000000000684.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000000684.jpg,612,612,684,A woman and a cat reflected in a mirror made of three circular sections
COCO_train2014_000000004278.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004278.jpg,480,640,4278,A group of elephants walking across a river.
COCO_train2014_000000004278.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004278.jpg,480,640,4278,Four adult elephants and one baby elephant standing on muddy shore by moving water with rocks.
COCO_train2014_000000004278.jpg,/home/harsh/fiftyone/coco-2014/train/data/COCO_train2014_000000004278.jpg,480,640,4278,"A group of elephants, some large and one small, in the water"
